pair,datetime,open,high,low,close
AUDCHF,2026-07-27 11:00:00+00:00,0.5707,0.57088,0.57045,0.57058
AUDCHF,2026-07-27 12:00:00+00:00,0.57059,0.57126,0.57029,0.57121
AUDCHF,2026-07-27 13:00:00+00:00,0.57122,0.57271,0.57122,0.57255
AUDCHF,2026-07-27 14:00:00+00:00,0.57258,0.57258,0.57192,0.57246
AUDCHF,2026-07-27 15:00:00+00:00,0.57244,0.57268,0.57219,0.57245
AUDCHF,2026-07-27 16:00:00+00:00,0.57247,0.5725,0.57214,0.57219
AUDCHF,2026-07-27 17:00:00+00:00,0.57222,0.57244,0.57208,0.57244
AUDCHF,2026-07-27 18:00:00+00:00,0.57244,0.57244,0.57222,0.57237
AUDCHF,2026-07-27 19:00:00+00:00,0.57239,0.57281,0.57231,0.57278
AUDCHF,2026-07-27 20:00:00+00:00,0.5728,0.5728,0.57259,0.57264
AUDCHF,2026-07-27 21:00:00+00:00,0.57224,0.57264,0.57197,0.57248
AUDCHF,2026-07-27 22:00:00+00:00,0.57218,0.5726,0.57218,0.57252
AUDCHF,2026-07-27 23:00:00+00:00,0.57249,0.57254,0.57226,0.5725
AUDCHF,2026-07-28 00:00:00+00:00,0.57256,0.5726,0.5719,0.57224
AUDCHF,2026-07-28 01:00:00+00:00,0.57226,0.57264,0.57196,0.57248
AUDCHF,2026-07-28 02:00:00+00:00,0.57249,0.57291,0.57245,0.57254
AUDCHF,2026-07-28 03:00:00+00:00,0.57256,0.57259,0.57154,0.57164
AUDCHF,2026-07-28 04:00:00+00:00,0.5716,0.57162,0.57091,0.57111
AUDCHF,2026-07-28 05:00:00+00:00,0.5711,0.5712,0.57061,0.57087
AUDCHF,2026-07-28 06:00:00+00:00,0.5709,0.57143,0.57053,0.57122
AUDCHF,2026-07-28 07:00:00+00:00,0.57124,0.5715,0.57112,0.57144
AUDCHF,2026-07-28 08:00:00+00:00,0.57144,0.57158,0.57114,0.57132
AUDCHF,2026-07-28 09:00:00+00:00,0.57136,0.57166,0.57128,0.5713
AUDCHF,2026-07-28 10:00:00+00:00,0.57132,0.57147,0.57106,0.57126
AUDCHF,2026-07-28 11:00:00+00:00,0.5713,0.57135,0.57072,0.57086
AUDCHF,2026-07-28 12:00:00+00:00,0.57088,0.57164,0.57088,0.57122
AUDCHF,2026-07-28 13:00:00+00:00,0.57124,0.57139,0.57043,0.57078
AUDCHF,2026-07-28 14:00:00+00:00,0.57078,0.57098,0.57014,0.57017
AUDCHF,2026-07-28 15:00:00+00:00,0.57018,0.57058,0.5701,0.57052
AUDCHF,2026-07-28 16:00:00+00:00,0.57055,0.57106,0.57046,0.57101
AUDCHF,2026-07-28 17:00:00+00:00,0.57099,0.57106,0.57085,0.57098
AUDCHF,2026-07-28 18:00:00+00:00,0.57094,0.57131,0.57089,0.57126
AUDCHF,2026-07-28 19:00:00+00:00,0.5713,0.5715,0.57123,0.57146
AUDCHF,2026-07-28 20:00:00+00:00,0.57148,0.57152,0.57132,0.5714
AUDCHF,2026-07-28 21:00:00+00:00,0.5714,0.57177,0.57096,0.5711
AUDCHF,2026-07-28 22:00:00+00:00,0.57112,0.57152,0.57108,0.57146
AUDCHF,2026-07-28 23:00:00+00:00,0.57147,0.57184,0.5714,0.57156
AUDCHF,2026-07-29 00:00:00+00:00,0.57156,0.57166,0.57085,0.57088
AUDCHF,2026-07-29 01:00:00+00:00,0.57088,0.57105,0.56841,0.56862
AUDCHF,2026-07-29 02:00:00+00:00,0.56861,0.5693,0.56842,0.56854
AUDCHF,2026-07-29 03:00:00+00:00,0.56858,0.56877,0.56793,0.56824
AUDCHF,2026-07-29 04:00:00+00:00,0.56822,0.5683,0.56752,0.56823
AUDCHF,2026-07-29 05:00:00+00:00,0.56826,0.56884,0.56811,0.56882
AUDCHF,2026-07-29 06:00:00+00:00,0.56884,0.56918,0.56874,0.56897
AUDCHF,2026-07-29 07:00:00+00:00,0.569,0.5692,0.56858,0.56885
AUDCHF,2026-07-29 08:00:00+00:00,0.56886,0.569,0.56862,0.56866
AUDCHF,2026-07-29 09:00:00+00:00,0.5687,0.56921,0.56862,0.5691
AUDCHF,2026-07-29 10:00:00+00:00,0.56912,0.56942,0.56896,0.56915
AUDCHF,2026-07-29 11:00:00+00:00,0.56914,0.56934,0.56888,0.56912
AUDCHF,2026-07-29 12:00:00+00:00,0.56912,0.56934,0.56893,0.56907
AUDCHF,2026-07-29 13:00:00+00:00,0.56908,0.5692,0.56835,0.56873
AUDCHF,2026-07-29 14:00:00+00:00,0.5687,0.56892,0.56782,0.56804
AUDCHF,2026-07-29 15:00:00+00:00,0.56802,0.56842,0.56786,0.56818
AUDCHF,2026-07-29 16:00:00+00:00,0.5682,0.56845,0.56798,0.56841
AUDCHF,2026-07-29 17:00:00+00:00,0.56839,0.56864,0.56828,0.56832
AUDCHF,2026-07-29 18:00:00+00:00,0.56836,0.56928,0.56802,0.56916
AUDCHF,2026-07-29 19:00:00+00:00,0.56917,0.56919,0.56629,0.56648
AUDCHF,2026-07-29 20:00:00+00:00,0.56648,0.56657,0.56549,0.56584
AUDCHF,2026-07-29 21:00:00+00:00,0.56582,0.56642,0.56542,0.56594
AUDCHF,2026-07-29 22:00:00+00:00,0.56594,0.5663,0.56564,0.56627
AUDCHF,2026-07-29 23:00:00+00:00,0.56628,0.56644,0.56594,0.56603
AUDCHF,2026-07-30 00:00:00+00:00,0.566,0.56694,0.56599,0.56668
AUDCHF,2026-07-30 01:00:00+00:00,0.5667,0.56739,0.5665,0.56716
AUDCHF,2026-07-30 02:00:00+00:00,0.56715,0.56754,0.56682,0.56687
AUDCHF,2026-07-30 03:00:00+00:00,0.56686,0.56705,0.56671,0.56685
AUDCHF,2026-07-30 04:00:00+00:00,0.56683,0.567,0.56675,0.56679
AUDCHF,2026-07-30 05:00:00+00:00,0.56678,0.56703,0.56656,0.56684
AUDCHF,2026-07-30 06:00:00+00:00,0.56684,0.5673,0.56674,0.56722
AUDCHF,2026-07-30 07:00:00+00:00,0.5672,0.56825,0.56718,0.56798
AUDCHF,2026-07-30 08:00:00+00:00,0.56802,0.56808,0.56748,0.56804
AUDCHF,2026-07-30 09:00:00+00:00,0.56805,0.56832,0.56752,0.56762
AUDCHF,2026-07-30 10:00:00+00:00,0.5676,0.56773,0.56678,0.56708
AUDCHF,2026-07-30 11:00:00+00:00,0.56702,0.56767,0.56688,0.56729
AUDCHF,2026-07-30 12:00:00+00:00,0.5673,0.5673,0.56662,0.56699
AUDCHF,2026-07-30 13:00:00+00:00,0.56698,0.56709,0.56572,0.56596
AUDCHF,2026-07-30 14:00:00+00:00,0.56594,0.56646,0.56444,0.56568
AUDCHF,2026-07-30 15:00:00+00:00,0.56568,0.56601,0.56542,0.56564
AUDCHF,2026-07-30 16:00:00+00:00,0.56566,0.56591,0.5653,0.5654
AUDCHF,2026-07-30 17:00:00+00:00,0.56542,0.56596,0.56527,0.5655
AUDCHF,2026-07-30 18:00:00+00:00,0.56548,0.56571,0.56508,0.5651
AUDCHF,2026-07-30 19:00:00+00:00,0.56512,0.56588,0.5651,0.56576
AUDCHF,2026-07-30 20:00:00+00:00,0.56579,0.56615,0.56576,0.56588
AUDCHF,2026-07-30 21:00:00+00:00,0.56584,0.56655,0.56516,0.56604
AUDCHF,2026-07-30 22:00:00+00:00,0.56586,0.56608,0.56572,0.56598
AUDCHF,2026-07-30 23:00:00+00:00,0.566,0.56616,0.56584,0.566
AUDCHF,2026-07-31 00:00:00+00:00,0.56602,0.56687,0.56602,0.56666
AUDCHF,2026-07-31 01:00:00+00:00,0.56668,0.56684,0.56606,0.56678
AUDCHF,2026-07-31 02:00:00+00:00,0.56676,0.56686,0.56616,0.56676
AUDCHF,2026-07-31 03:00:00+00:00,0.56674,0.56699,0.56646,0.5668
AUDCHF,2026-07-31 04:00:00+00:00,0.56682,0.56736,0.56678,0.56714
AUDCHF,2026-07-31 05:00:00+00:00,0.56712,0.5678,0.56712,0.56778
AUDCHF,2026-07-31 06:00:00+00:00,0.56777,0.56781,0.56706,0.56718
AUDCHF,2026-07-31 07:00:00+00:00,0.5672,0.56768,0.56702,0.56738
AUDCHF,2026-07-31 08:00:00+00:00,0.56739,0.56802,0.56739,0.56763
AUDCHF,2026-07-31 09:00:00+00:00,0.56766,0.56862,0.56732,0.5685
AUDCHF,2026-07-31 10:00:00+00:00,0.56852,0.5688,0.56833,0.56876
AUDCHF,2026-07-31 11:00:00+00:00,0.56876,0.56906,0.56821,0.56834
AUDCHF,2026-07-31 12:00:00+00:00,0.56832,0.56872,0.56826,0.56834
AUDCHF,2026-07-31 13:00:00+00:00,0.56834,0.56924,0.568,0.56904
AUDCHF,2026-07-31 14:00:00+00:00,0.56902,0.56909,0.56779,0.56808
AUDCHF,2026-07-31 15:00:00+00:00,0.56806,0.56835,0.56752,0.56758
AUDCHF,2026-07-31 16:00:00+00:00,0.5676,0.56839,0.5676,0.56822
AUDCHF,2026-07-31 17:00:00+00:00,0.5682,0.56846,0.56796,0.56829
AUDCHF,2026-07-31 18:00:00+00:00,0.56828,0.56874,0.56812,0.56868
AUDCHF,2026-07-31 19:00:00+00:00,0.56868,0.56898,0.56856,0.56866
AUDCHF,2026-07-31 20:00:00+00:00,0.5687,0.5691,0.56671,0.56738
AUDCHF,2026-08-02 21:00:00+00:00,0.56828,0.56945,0.56822,0.56869
AUDCHF,2026-08-02 22:00:00+00:00,0.56841,0.56888,0.56754,0.5686
AUDCHF,2026-08-02 23:00:00+00:00,0.56862,0.5688,0.56828,0.5686
AUDCHF,2026-08-03 00:00:00+00:00,0.5686,0.56872,0.56749,0.56821
AUDCHF,2026-08-03 01:00:00+00:00,0.56818,0.56908,0.56806,0.56892
AUDCHF,2026-08-03 02:00:00+00:00,0.56894,0.56906,0.56863,0.56872
AUDCHF,2026-08-03 03:00:00+00:00,0.56872,0.56903,0.56866,0.56877
AUDCHF,2026-08-03 04:00:00+00:00,0.56874,0.56882,0.56855,0.56855
AUDCHF,2026-08-03 05:00:00+00:00,0.56855,0.56877,0.56838,0.56872
AUDCHF,2026-08-03 06:00:00+00:00,0.5687,0.56883,0.56848,0.5687
AUDCHF,2026-08-03 07:00:00+00:00,0.56869,0.56878,0.56722,0.5673
AUDCHF,2026-08-03 08:00:00+00:00,0.56731,0.56732,0.56694,0.56703
AUDCHF,2026-08-03 09:00:00+00:00,0.56703,0.56704,0.56614,0.56646
AUDCHF,2026-08-03 10:00:00+00:00,0.56645,0.56651,0.56611,0.56642
AUDCHF,2026-08-03 11:00:00+00:00,0.56645,0.56669,0.56626,0.56628
AUDCHF,2026-08-03 12:00:00+00:00,0.5663,0.5664,0.56604,0.56622
AUDCHF,2026-08-03 13:00:00+00:00,0.56622,0.56632,0.56524,0.56558
AUDCHF,2026-08-03 14:00:00+00:00,0.56555,0.56716,0.56548,0.56711
AUDCHF,2026-08-03 15:00:00+00:00,0.56714,0.5678,0.56712,0.56739
AUDCHF,2026-08-03 16:00:00+00:00,0.56738,0.56756,0.56723,0.56745
AUDCHF,2026-08-03 17:00:00+00:00,0.56745,0.56754,0.56723,0.56736
AUDCHF,2026-08-03 18:00:00+00:00,0.56734,0.5674,0.56684,0.56702
AUDCHF,2026-08-03 19:00:00+00:00,0.567,0.56717,0.56682,0.56711
AUDCHF,2026-08-03 20:00:00+00:00,0.56711,0.56744,0.56704,0.56733
AUDCHF,2026-08-03 21:00:00+00:00,0.56719,0.56764,0.56679,0.56691
AUDCHF,2026-08-03 22:00:00+00:00,0.56694,0.56723,0.56691,0.56702
AUDCHF,2026-08-03 23:00:00+00:00,0.567,0.56712,0.56688,0.56704
AUDCHF,2026-08-04 00:00:00+00:00,0.56702,0.5673,0.56686,0.56712
AUDCHF,2026-08-04 01:00:00+00:00,0.56716,0.56808,0.56696,0.56806
AUDCHF,2026-08-04 02:00:00+00:00,0.56805,0.56847,0.5679,0.56844
AUDCHF,2026-08-04 03:00:00+00:00,0.56844,0.56882,0.56839,0.56876
AUDCHF,2026-08-04 04:00:00+00:00,0.56879,0.56882,0.56852,0.56867
AUDCHF,2026-08-04 05:00:00+00:00,0.56865,0.56885,0.56854,0.56877
AUDCHF,2026-08-04 06:00:00+00:00,0.5688,0.5689,0.56812,0.5683
AUDCHF,2026-08-04 07:00:00+00:00,0.56832,0.56877,0.56829,0.56858
AUDCHF,2026-08-04 08:00:00+00:00,0.56859,0.5691,0.56856,0.56894
AUDCHF,2026-08-04 09:00:00+00:00,0.56895,0.56931,0.56876,0.56929
AUDCHF,2026-08-04 10:00:00+00:00,0.56932,0.5696,0.56923,0.56954
AUDCHF,2026-08-04 11:00:00+00:00,0.56954,0.56955,0.56874,0.56886
AUDCHF,2026-08-04 12:00:00+00:00,0.56885,0.56903,0.56855,0.5689
AUDCHF,2026-08-04 13:00:00+00:00,0.56888,0.56949,0.56866,0.56881
AUDCHF,2026-08-04 14:00:00+00:00,0.56884,0.56936,0.56874,0.56928
AUDCHF,2026-08-04 15:00:00+00:00,0.5693,0.56957,0.56918,0.56942
AUDCHF,2026-08-04 16:00:00+00:00,0.56942,0.57028,0.56942,0.5702
AUDCHF,2026-08-04 17:00:00+00:00,0.5702,0.57038,0.5701,0.57021
AUDCHF,2026-08-04 18:00:00+00:00,0.57022,0.57029,0.56997,0.57016
AUDCHF,2026-08-04 19:00:00+00:00,0.57014,0.5704,0.57007,0.57024
AUDCHF,2026-08-04 20:00:00+00:00,0.57026,0.5703,0.56998,0.57006
AUDCHF,2026-08-04 21:00:00+00:00,0.57044,0.57046,0.5698,0.57004
AUDCHF,2026-08-04 22:00:00+00:00,0.56999,0.57044,0.56992,0.57044
AUDCHF,2026-08-04 23:00:00+00:00,0.57042,0.57054,0.57016,0.57016
AUDCHF,2026-08-05 00:00:00+00:00,0.57017,0.57051,0.56968,0.56974
AUDCHF,2026-08-05 01:00:00+00:00,0.56976,0.57,0.56966,0.56982
AUDCHF,2026-08-05 02:00:00+00:00,0.5698,0.56996,0.56923,0.56948
AUDCHF,2026-08-05 03:00:00+00:00,0.56947,0.56963,0.56924,0.56942
AUDCHF,2026-08-05 04:00:00+00:00,0.56942,0.56988,0.56941,0.56966
AUDCHF,2026-08-05 05:00:00+00:00,0.56967,0.56972,0.56941,0.56957
AUDCHF,2026-08-05 06:00:00+00:00,0.56955,0.5698,0.56934,0.56935
AUDCHF,2026-08-05 07:00:00+00:00,0.56938,0.57028,0.56934,0.57024
AUDCHF,2026-08-05 08:00:00+00:00,0.57026,0.57056,0.56996,0.5704
AUDCHF,2026-08-05 09:00:00+00:00,0.57038,0.57049,0.57,0.57024
AUDCHF,2026-08-05 10:00:00+00:00,0.57022,0.57034,0.57008,0.57012
AUDCHF,2026-08-05 11:00:00+00:00,0.5701,0.57017,0.56971,0.56998
AUDCHF,2026-08-05 12:00:00+00:00,0.57001,0.57052,0.56998,0.57045
AUDCHF,2026-08-05 13:00:00+00:00,0.57046,0.5705,0.56956,0.57
AUDCHF,2026-08-05 14:00:00+00:00,0.56997,0.57032,0.5693,0.56947
AUDCHF,2026-08-05 15:00:00+00:00,0.56944,0.56978,0.56934,0.56947
AUDCHF,2026-08-05 16:00:00+00:00,0.56944,0.56977,0.56944,0.56967
AUDCHF,2026-08-05 17:00:00+00:00,0.56966,0.5698,0.56945,0.5697
AUDCHF,2026-08-05 18:00:00+00:00,0.5697,0.56982,0.56964,0.56978
AUDCHF,2026-08-05 19:00:00+00:00,0.56976,0.57004,0.56954,0.56954
AUDCHF,2026-08-05 20:00:00+00:00,0.56952,0.56972,0.56945,0.56959
AUDCHF,2026-08-05 21:00:00+00:00,0.56967,0.56985,0.5692,0.5695
AUDCHF,2026-08-05 22:00:00+00:00,0.56949,0.56967,0.5693,0.56956
AUDCHF,2026-08-05 23:00:00+00:00,0.56955,0.56956,0.56928,0.5693
AUDCHF,2026-08-06 00:00:00+00:00,0.5693,0.56948,0.56906,0.56918
AUDCHF,2026-08-06 01:00:00+00:00,0.56918,0.56929,0.5689,0.56896
AUDCHF,2026-08-06 02:00:00+00:00,0.569,0.56919,0.5688,0.56895
AUDCHF,2026-08-06 03:00:00+00:00,0.56896,0.56902,0.56872,0.56888
AUDCHF,2026-08-06 04:00:00+00:00,0.56889,0.56904,0.5687,0.56903
AUDCHF,2026-08-06 05:00:00+00:00,0.56902,0.56913,0.56876,0.56894
AUDCHF,2026-08-06 06:00:00+00:00,0.56895,0.56922,0.5688,0.5692
AUDCHF,2026-08-06 07:00:00+00:00,0.56918,0.56932,0.56894,0.56914
AUDCHF,2026-08-06 08:00:00+00:00,0.56912,0.56968,0.56896,0.5696
AUDCHF,2026-08-06 09:00:00+00:00,0.56958,0.57008,0.56936,0.57004
AUDCHF,2026-08-06 10:00:00+00:00,0.57006,0.57016,0.56982,0.57009
