date,NAS100_Pivot,Donchian,Connors_RSI,Monday_Effect,RSI2,Overnight_Ext
2018-09-05,-0.017945757228949755,-0.0005654529553493268,-0.0026094858383652717,0.0,0.0,-0.001113324020905059
2018-09-06,-0.012463028202098606,-0.0008021341344009226,-0.002650947316734786,0.0,0.0,0.0
2018-09-07,-0.0024020307014832377,-0.0006171834734008546,-0.0026085799976847427,0.0,0.0,0.0
2018-09-08,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,0.001089705644944372,-4.4496403791897795e-05,0.00017077961785243455,0.0,0.0,0.0
2018-09-10,0.0033541629906462165,-1.414572918836596e-05,0.0003498247266789509,0.0018199151882034672,0.0,2.8085474687677037e-05
2018-09-11,-0.00015962753574991686,2.6320038393837485e-05,0.0007732345446861048,0.0,0.0,9.796587300596925e-05
2018-09-12,-0.0051410952016426115,0.00022273363115570872,0.0007202508878040969,0.0,-0.005892595185789871,-0.0012377876673453322
2018-09-13,0.012342490300091003,0.00015174745996205638,0.00270241002808701,0.0,0.0,0.0
2018-09-14,-0.00015904572564612326,0.00028184583710778085,-0.0010506632520907652,0.0,-0.002863321260081208,0.0
2018-09-15,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-16,-0.0023724792437473975,-7.919703553507438e-05,-0.00031415608848025525,0.0,0.0,-0.0012563766863826484
2018-09-17,-0.017792860730470796,-0.0013004727682855242,-0.0022694613067685203,-0.012805330268093915,0.0,-0.0004449669114194719
2018-09-18,0.01400507507497591,0.0024214039573909217,0.005855086977267398,0.0,0.002355893179608279,4.426260794802991e-06
2018-09-19,-0.0001598316440016516,0.0013781813548716356,0.001307528595214158,0.0,0.001163634443428476,0.0021632087714841346
2018-09-20,0.008133372343682443,0.0006761438481951536,0.005510273089676465,0.0,0.0,0.0
2018-09-21,-0.0001595574938836294,0.0021398200582891155,0.0008003478379282169,0.0,-0.0003107895296164752,0.0
2018-09-22,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,-0.0,-0.00033207643740726123,-0.0006037061629204255,0.0,0.0,0.0
2018-09-24,0.0,-0.0011788998476509058,-0.0015053134907431886,-0.0018253961078169762,0.001945619656694732,0.0
2018-09-25,0.0019211448701113086,-0.0005350012377793153,0.000748813124414649,0.0,0.00026835776093872874,-0.0010443114440066314
2018-09-26,0.0,6.059419713270683e-05,-0.001741915212258307,0.0,0.0,-0.0016516708116054214
2018-09-27,0.006324502276331884,-0.0012066361257587668,0.0009435461374725396,0.0,0.0,0.0
2018-09-28,-0.00015705367309277945,0.000665920201100224,-0.001903196486351127,0.0,0.0,0.0
2018-09-29,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,0.0019104749454268298,-0.0011387847532629586,-1.2615152619721562e-05,0.0,0.0,-0.002404283433160481
2018-10-01,-0.0013015814158628479,-0.0007370615673473271,-5.915948689994016e-06,-0.0012687934969179597,0.0,0.0022055932159000175
2018-10-02,-0.0029547363784299873,0.0006446920040187542,0.0008005654994494093,0.0,-6.581828133536704e-06,-0.0024765415100406916
2018-10-03,-0.0006192940183959373,-0.0009269888479800027,0.0029058718223838984,0.0,0.0,-0.002062143085845151
2018-10-04,-0.015443326368241299,0.0018603518071473929,-0.006296116042483628,0.0,0.0,0.0
2018-10-05,-0.010226368716247292,0.0004894186357023605,-0.0014522901900709954,0.0,0.0,0.0
2018-10-06,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-07,-0.0016810942627688728,0.00021149095647413535,-0.000596963131440853,0.0,0.0,0.0
2018-10-08,-0.004185882892281204,-0.0012743446846856744,-0.0025839394368015346,-0.0033961813290417364,0.0,0.0
2018-10-09,0.0023235518615484616,2.3669760953984618e-05,-0.0018356871617288945,0.0,-0.010190878345455668,-7.878322937115115e-05
2018-10-10,-0.04543306715264593,-0.005514445685715713,-0.008169540417129226,0.0,0.0,0.0062510262715176805
2018-10-11,0.00694727398491655,-0.0008810323932871672,-0.0022505482565358566,0.0,0.0,-0.0016862161998725611
2018-10-12,0.00818058834143575,0.00182881614313341,0.001609645145057803,0.0,0.0,0.0
2018-10-13,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-14,-0.00016797782692684564,-0.0003244145636116133,-0.00023543140384311157,0.0,-0.02931039933665571,0.00011111431928748624
2018-10-15,-0.004859740452357156,-0.002585031955632694,-9.997003580586307e-06,-0.0055419091015308265,0.0,0.013222695261201425
2018-10-16,0.017708350714795002,0.005718575914143499,0.009973536395699397,0.0,0.0,0.0
2018-10-17,-0.00016531658125309968,-0.0012497900004193798,-0.0019552402595728324,0.0,0.0,-0.0006346667144580569
2018-10-18,-0.008475705019318991,-0.004105523854183432,-0.005783264172537324,0.0,0.0,0.0
2018-10-19,-0.0022710472299982683,0.00026021071784996434,-0.0011719225651445593,0.0,0.0,0.0
2018-10-20,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-21,-0.0013762076740399868,-0.0005496446629420579,-0.000320530611134906,0.0,0.0,-0.003531116150867939
2018-10-22,0.003469267409711275,0.0006047285293227159,0.001105297794131066,-0.002870535470542163,0.0,0.0008495202654332824
2018-10-23,-0.00016869095816464237,-0.0007800597436418216,-0.002786381514819477,0.0,0.0,0.0
2018-10-24,-0.018370840499214357,-0.007252500618548945,-0.010833572001142266,0.0,0.0,0.0
2018-10-25,0.003306599418084923,0.003599474278598129,0.0038395204953125986,0.0,0.0,-0.001455333616260544
2018-10-26,-0.0008842217517067667,-0.003701666799865655,-0.003273841059812628,0.0,0.0,0.0
2018-10-27,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-28,0.002830734551804,0.0007001185598175792,0.0007981735951797297,0.0,0.0,0.0
2018-10-29,-0.010519646993681271,-0.0020262790699155583,-0.0023163653573769817,-0.011569451411275121,0.0,0.0
2018-10-30,0.0060888901784547185,0.004342490454007842,0.0014491230971213297,0.0,0.0,-0.002151760221318999
2018-10-31,0.007391377726581783,0.004312076105143369,-0.0005941938353320686,0.0,0.0,0.0021373152869073532
2018-11-01,-0.00017156337122024447,0.00630237156629127,0.0023031376784820035,0.0,0.0,-0.005879121589749068
2018-11-02,-0.002156519973710975,-0.001333645482187436,0.000995968098786526,0.0,0.0,0.0
2018-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-04,-0.0008981148366474193,-2.4232507011112708e-05,8.991426222682009e-05,0.0,0.0,0.0
2018-11-05,-0.00035912589114439836,0.0030375712041201416,-0.0007683614961871087,0.002901675714110573,0.0,0.0
2018-11-06,0.002835273256678797,0.0027075334754376743,0.0010444537559273215,0.0,0.0,0.0
2018-11-07,0.013249998382328355,0.007117437480420501,0.005295019017850811,0.0,0.0,0.0
2018-11-08,-0.0001681472970322002,-0.0015739439786375668,-0.0025357788910497117,0.0,0.0,0.0
2018-11-09,-0.007126646782841958,-0.003976481155041382,-0.0021178307525065126,0.0,0.0,0.0
2018-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-11,0.00025125078643599706,-0.0002620437567480343,-4.6277242885195494e-06,0.0,0.0,0.0
2018-11-12,-0.012024624084619389,-0.0031933100213330443,-0.006803851385340433,-0.02201030980575735,0.0,0.0
2018-11-13,0.0029406666233432596,-4.183837477926165e-05,0.0013609740384898817,0.0,0.0,0.0
2018-11-14,-0.0063267650158532,0.0009904744268392548,-0.004835321322247654,0.0,0.0,0.0
2018-11-15,0.006061933355748299,0.0013642963539991886,0.003660335919075873,0.0,0.0,0.0
2018-11-16,0.001735145527668184,0.0009153413542621689,0.0012011472735585225,0.0,0.0,0.0
2018-11-17,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-18,-0.001678231072280305,4.170258335827782e-06,-0.0009545538888985572,0.0,-0.004055547550432261,0.0
2018-11-19,-0.014993590210261708,-0.0002534552921322803,-0.006059554078948185,-0.02341178182592086,0.0,0.0
2018-11-20,-0.009795756439488086,-0.002920493399033059,-0.005242389259815475,0.0,0.0,0.0
2018-11-21,0.004491688357225533,0.002243082629809481,0.0046693234733728994,0.0,0.0,0.0
2018-11-22,-0.0026869188964224293,-0.0005308267425647819,-0.002660197698214339,0.0,0.0,0.0
2018-11-23,-0.0009010542166647965,-0.0016575912486611131,-0.00021896034552493226,0.0,0.0,0.0
2018-11-24,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-25,0.0016067869076589539,0.0010273567275294855,0.000624063650048401,0.0,0.0,0.0
2018-11-26,0.006846026816243078,0.002562636547425531,0.005971942473689126,0.011874942224932275,0.0,0.0
2018-11-27,-0.0001787097158515518,0.001970795265595432,0.0013106308755999943,0.0,0.0,0.0
2018-11-28,0.013534161284766352,0.006744522134647218,0.007044564053490633,0.0,0.0,0.0
2018-11-29,-0.00017400130500978757,-0.0004570503212977578,-0.0005858372769964814,0.0,0.0,0.0
2018-11-30,0.003816577919494961,0.0021461932743790076,0.0009023414636512238,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02,-0.00016953941791466516,0.004207400647521451,0.003007503977525283,0.0,0.0,0.0
2018-12-03,-0.002846295140598267,-0.001728218255187057,0.0022084756938377747,0.008186688216285693,0.0,0.0
2018-12-04,-0.014722662672176796,-0.0030237954177748526,-0.007625911794593064,0.0,0.0,0.0
2018-12-05,-0.005501494453087028,0.0007930936159491374,-0.0006979216339945914,0.0,0.0,0.0
2018-12-06,0.0066776839240691235,0.0006770002089240656,-0.000523986316362341,0.0,0.0,0.0
2018-12-07,-0.014729161003640908,-0.003155710063647992,-0.006369554248659185,0.0,0.0,0.0
2018-12-08,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-09,-0.004142278609074722,-0.0006337454881092063,-0.0030365323443324915,0.0,0.0,0.0
2018-12-10,0.007137193460580794,-0.0005704220516146458,0.0025905145058192315,0.0007213824013643287,0.0,0.0
2018-12-11,-0.00017900295354873354,-0.00047507236277606743,0.0013346400059945584,0.0,0.0,0.0
2018-12-12,0.005309806673881305,0.005903585582100862,0.0025371421269527405,0.0,0.0,0.0
2018-12-13,-0.00247343519955927,0.0003342004756369556,0.0002525376727988914,0.0,0.0,0.0
2018-12-14,-0.011360584160771544,-0.0041260241057120605,-0.004523569876066478,0.0,0.0,0.0
2018-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,0.002117059925412646,0.0005364066683760155,0.001282257684382282,0.0,0.0,0.0
2018-12-17,-0.008289341278576624,-0.003845382067557408,-0.008587857596605276,-0.01406999222392798,0.0,0.0
2018-12-18,-0.0014156753102726534,0.0002456337681795538,-0.001630093108576357,0.0,0.0,0.0
2018-12-19,-0.008037897382904622,-0.005645246947290311,-0.00872285029883043,0.0,0.0,0.0
2018-12-20,-0.004454548382667814,-0.005411058431502142,-0.004021599676837057,0.0,0.0,0.0
2018-12-21,-0.0159967764051008,-0.007159809943963475,-0.007061423326842131,0.0,0.0,0.0
2018-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-23,-0.0012831228615122654,-0.0005358828990557193,-0.0010212819780716863,0.0,0.0,0.0
2018-12-24,-0.012917033803940539,-0.008177423300688358,-0.008294556120909718,-0.03184798287580977,0.0,0.0
2018-12-25,0.0008993919795649189,-0.0003494340333568243,-0.002340232248981914,0.0,0.0,0.0
2018-12-26,0.02715553884282841,0.015334978212270325,0.0011406595072846026,0.0,0.0,0.0
2018-12-27,-0.00019144251938355507,0.00025606227992820967,0.0005310131894701375,0.0,0.0,0.0
2018-12-28,0.00026216696395141325,0.0015805518341865297,0.0007038099635026419,0.0,0.0,0.0
2018-12-29,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30,0.002558507107438118,0.0015387280631086388,-0.00012408713011378137,0.0,0.0,0.0
2018-12-31,0.0005269820943831461,0.0014437037227606126,0.00013113094891991793,0.009168625066036018,0.0,0.0
2019-01-01,0.0011681485602306192,0.0008541203709579801,-0.00011661318639403229,0.0,0.0,0.0
2019-01-02,-0.009025197853272084,-0.007365475364584136,0.0033402754945863864,0.0,0.0,0.0
2019-01-03,-0.003052207649441735,-0.0023752325916665163,0.0001030942195180542,0.0,0.0,0.0
2019-01-04,0.016089997285797887,0.015108942527769599,0.015743804549948257,0.0,0.0,0.0
2019-01-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06,-0.00018650047402203813,0.0010358382632965118,0.0014332435040853133,0.0,0.0,0.0
2019-01-07,0.002136864481424715,0.0011593371740160215,0.002837289431960577,0.010199618427853448,0.0,0.0
2019-01-08,-0.00018312502861328572,0.004585228940748966,0.005355263030722657,0.0,0.0,0.0
2019-01-09,0.0010154158952862691,0.00025171973425729566,0.0009454140672556788,0.0,0.0,0.0
2019-01-10,0.0011915455253408945,0.0019020742831419807,0.003047218910757721,0.0,0.0,0.0
2019-01-11,-6.311771189863878e-05,-0.0009960305625605125,-0.00023885903472073975,0.0,0.0,0.0
2019-01-12,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13,-0.0018853160074658335,-0.0015360853127740857,-0.0018820510767989405,0.0,0.0,0.0
2019-01-14,-0.0014619607728334474,-0.000761204059737832,-0.0015087389349665026,-0.006690152124958311,0.0,0.0
2019-01-15,0.007611145451471455,0.0025856077205274487,0.004682304237942392,0.0,0.0,0.0
2019-01-16,-0.0001806439958451881,0.00023067974865689978,0.00023401848948807476,0.0,0.0,0.0
2019-01-17,0.0030584331751272328,0.0008858921317229189,0.0034442764769329615,0.0,0.0,0.0
2019-01-18,-0.00017674610422128612,0.00916809067498173,0.008366013012674298,0.0,0.0,0.0
2019-01-19,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-20,-0.001767855981902598,-0.0006437914030751738,-0.0013753434226337457,0.0,0.0,0.0
2019-01-21,-0.0008952955697940665,-0.0022398322515620813,-0.0007868013385503357,-0.005632478063311018,0.0,0.0
2019-01-22,-0.009968317585803507,-0.005412785244796951,-0.00466502460615835,0.0,0.0,0.0
2019-01-23,0.000641083618657855,-0.0011903875052038846,0.0010570396642492009,0.0,0.0,0.0
2019-01-24,0.0021095154778343304,-0.0017134142940468332,-0.00012205852135407371,0.0,0.0,0.0
2019-01-25,0.008879359312777228,0.0020013846818243185,0.0035201985619101005,0.0,0.0,0.0
2019-01-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,-0.0001775725827932167,-0.0004620741858586367,-0.00030359503221545354,0.0,0.0,0.0
2019-01-28,-0.00843185072350372,0.0014514555776425808,-0.0013805573101033698,-0.012702504897245271,0.0,0.0
2019-01-29,-0.00012692002778183113,0.0021241998917906194,0.0011309998483352236,0.0,0.0,0.0
2019-01-30,0.02235743433174093,0.0009744485682196696,0.0013561490559706006,0.0,0.0,0.0
2019-01-31,-0.00017454799342535892,-0.0007037244879862834,0.0007993143250353274,0.0,0.0,0.0
2019-02-01,-0.0013806637959717597,0.0004802571710838139,0.0018080165305818907,0.0,0.0,0.0
2019-02-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-03,-0.00012182231136356388,1.0231523206153123e-05,-0.00017289614477069561,0.0,0.0,0.0
2019-02-04,0.0060426854569090695,0.0005200920075616336,0.0021705944739008444,0.00722879629156245,0.0,0.0
2019-02-05,-0.00017148246591785989,0.0013469490204693355,0.00141208343419863,0.0,0.0,0.0
2019-02-06,-0.0021416918629175285,-0.00027100022889311765,-0.0013636965898671137,0.0,0.0,0.0
2019-02-07,-0.0104794794277673,-0.0009144682789770909,-0.0020442465139767635,0.0,0.0,0.0
2019-02-08,0.004060875397946069,-8.586192659250496e-05,0.0007194226226400535,0.0,0.0,0.0
2019-02-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,-0.0010726162256866152,-0.0004294516113453312,-0.0004617255112604873,0.0,0.0,0.0
2019-02-11,0.00018353754858640688,0.0003312731335402703,0.0009870134515411189,0.0005241723948118703,0.0,0.0
2019-02-12,0.011454755972650128,-0.0003979378903657473,0.005192681159893309,0.0,0.0,0.0
2019-02-13,-0.00017118890695882904,-0.0004368772333864419,0.0008240673327226556,0.0,0.0,0.0
2019-02-14,-0.00012102152331126978,8.869742432473111e-05,-0.0003224011835396113,0.0,0.0,0.0
2019-02-15,0.004599335602442227,0.0007515820738379082,0.005736469980783405,0.0,0.0,0.0
2019-02-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-17,-0.00017003429024853347,0.00020610351840255614,-5.21161811460891e-06,0.0,0.0,0.0
2019-02-18,0.0007597372897585374,0.00012550711826062803,-0.0002846269703902449,-0.0007262756206848535,0.0,0.0
2019-02-19,-0.0005569198689381554,0.0016879433062722902,0.0010765042074471153,0.0,0.0,0.0
2019-02-20,0.00014991295819729048,-6.578287932326987e-05,0.0025424588621575372,0.0,0.0,0.0
2019-02-21,-0.004141909022072943,-3.031356291102486e-05,-0.002450881139762719,0.0,0.0,0.0
2019-02-22,0.008820744977596748,-0.00031760488208007817,0.002188709080375317,0.0,0.0,0.0
2019-02-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-24,-0.0001686601357714093,9.012337885467277e-07,0.0003653505305760696,0.0,0.0,0.0
2019-02-25,-0.0011666523260742824,0.0006686644216617945,-0.0008532442570146181,-0.00013914333382441645,0.0,0.0
2019-02-26,-3.225677025032592e-05,-0.0018898656790376951,-0.0010436883611262332,0.0,0.0,0.0
2019-02-27,0.000986564637134173,-0.0009718277141787068,-0.00020915698953651864,0.0,0.0005665759348655128,0.0
2019-02-28,-0.002132723982873693,0.0010288384975758558,-0.000457801316546036,0.0,9.600427939399993e-05,0.0
2019-03-01,0.008880143752050994,-0.0005853338657407776,0.0013152653710417545,0.0,0.0,0.0
2019-03-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-03,-0.00016670139612419253,-0.00042793210437498696,0.0007731516644481129,0.0,0.0,0.0
2019-03-04,-0.010535492918383797,0.0004977874144887809,-0.0034540529475624976,-0.007243102855685768,0.0,0.0
2019-03-05,0.0024100958266230713,-0.00031154776921003195,0.001210610397865586,0.0,0.0,0.0
2019-03-06,-0.009810104645352284,-0.0019706614352080574,-0.0027463518195572773,0.0,0.0,0.0
2019-03-07,-0.013851269090846103,0.0020002350320389678,-0.003693659564562648,0.0,0.0,0.0
2019-03-08,-0.0003625778758491851,0.0020668889962388074,-0.002332493732549452,0.0,0.0,0.0
2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-10,-0.002740065168683666,0.00023966948028203937,-0.0003651409260841731,0.0,0.0,0.0
2019-03-11,0.037827532801935945,0.0028280825412865295,0.007036611613871994,0.015942835470762487,-0.0017540417409449554,0.00037287365293225207
2019-03-12,-0.00016655100624566273,0.004629566329126841,-0.00043566281809984673,0.0,0.0,0.0030226332910465495
2019-03-13,0.0092974326177647,-0.001315485851290349,-0.001393277090401748,0.0,0.0,0.0
2019-03-14,-0.00016552865714876888,-0.0014735706002485633,0.0016495106833440353,0.0,0.0,0.0004799067478270582
2019-03-15,0.0,0.001367774021973754,-0.0012245953680160208,0.0,0.0,0.0
2019-03-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-17,-0.0012405366204491673,-0.00029546666902101717,-5.636847905327037e-05,0.0,0.0,0.0
2019-03-18,0.003484959565152722,0.0011886439615154927,0.0014571697013776917,0.003756809137170153,0.0,-0.0022705905761149217
2019-03-19,-0.00016329863237395385,-0.00037014383158645077,-0.00025484430352155083,0.0,0.0,-0.0010395254028296287
2019-03-20,0.006169005756986369,-0.0005339930310926114,-0.0012826901141735608,0.0,0.0,0.0034158255082310345
2019-03-21,-0.0001597444089456869,0.0013158207267337176,0.0003921091231859686,0.0,0.002863885348063193,0.0
2019-03-22,-0.023345675252905745,-0.00044963263347635096,-0.0027978046577934027,0.0,0.0,0.0
2019-03-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,0.0004542107601636257,0.00011956882079647543,0.0,0.0,0.0,0.0008438401221303195
2019-03-25,0.0001441861988427602,0.0003556732387340586,0.0,0.002897190473641645,-0.000128445450010681,-0.002976349041715886
2019-03-26,0.001405186143437949,0.0010060545006650434,0.0,0.0,0.0,0.0
2019-03-27,-0.006098329862838842,-0.0004911272461055787,0.0,0.0,0.0,0.0
2019-03-28,0.005447627905499484,-0.00041528868776860074,0.0,0.0,0.0,0.003042314382963358
2019-03-29,0.004350203791951947,0.0006420469407652254,7.339557505199323e-05,0.0,0.0,0.0
2019-03-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-31,-0.00016142918639690053,4.431569285461895e-05,-5.531576793371684e-05,0.0,0.0,0.0
2019-04-01,0.004995895678082733,0.0008639539517867193,-0.00033734201123337694,0.011382706922631717,0.0,0.0
2019-04-02,-0.0001600939217674369,0.0011486339593781729,0.0003395712330660938,0.0,0.0,0.0013477233160774653
2019-04-03,0.006435252399840569,0.0015626564703524043,2.786640843810417e-06,0.0,0.0,0.0
2019-04-04,-0.00015923355581799604,0.00033134825428557136,2.3376169001965154e-05,0.0,0.006583175081056044,0.0005880387498380141
2019-04-05,0.0,9.077503536458753e-05,-3.931231311172789e-05,0.0,0.0,0.0
2019-04-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-07,9.236916146324975e-05,-4.403083700512476e-05,1.2851201664765276e-05,0.0,0.0,-0.0008517476083135691
2019-04-08,0.0013903041694800311,-2.8142294787304365e-05,0.0004822451725168264,-0.001013781935006731,0.0,0.0
2019-04-09,-0.00015855398763278897,-0.00014713571728333907,0.0001887872115386213,0.0,0.0,0.00035082900012256346
2019-04-10,0.0,0.0007214599023470658,0.0019938084035895365,0.0,0.0005650241069416497,0.0
2019-04-11,-0.004214852768547777,-0.00045331766574779317,-0.00035087545669948623,0.0,0.0010716296038915756,-0.0013403207710167531
2019-04-12,0.004194027993671183,0.0005585344470305887,0.0026620755232215744,0.0,0.0,0.0
2019-04-13,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14,-0.00015725743041358704,9.359496447013494e-05,1.0339524114733044e-05,0.0,0.0,0.0
2019-04-15,-0.00011969731635725669,0.0002902551459891469,-0.0008094241443877603,-0.0016982606573841942,0.0,-0.0008428741228370934
2019-04-16,0.0037504324784976475,0.0003593149357380623,-0.00039245049901246224,0.0,0.0,-0.001614588197790929
2019-04-17,-0.0001563293860163364,-0.0001966669440320956,-0.00032150925853840064,0.0,0.0,0.0
2019-04-18,0.004211983476507505,0.0007163736863583677,6.862651649550177e-05,0.0,-6.195816705679164e-06,0.0
2019-04-19,0.0,2.5666573999131e-05,-9.970624950937923e-05,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-21,0.000386095028924532,1.813126171404441e-05,0.00029129639090172963,0.0,0.0,-0.0011978893854631665
2019-04-22,0.004823518104953499,-0.0004927533069624991,-0.000958138441289147,0.0,0.0,0.0028735615999495954
2019-04-23,-0.0001535213970447131,-0.0005948726227106625,0.0017018292565595505,0.0,0.009110509421046355,0.0
2019-04-24,0.00599761154246299,0.0012208816491540131,0.0005701789059269212,0.0,0.0,-0.0014469487420584088
2019-04-25,-0.013425890120084721,0.00011637224094830017,-0.003009879918978732,0.0,0.0,-0.0001569724599473498
2019-04-26,0.008574229687375479,0.0008937017824935138,0.0005654213775667888,0.0,0.0038372915055394892,0.0
2019-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28,-0.00022227704237229746,3.589198318772317e-05,-1.811602654113731e-05,0.0,0.006015209799373603,0.0
2019-04-29,-0.006449651823502582,-0.00024323425848948434,-3.260592302324337e-05,0.0007540968581418212,0.0,-9.551198843698898e-05
2019-04-30,0.008877076250828984,0.001666990697020668,0.00013694409053305323,0.0,0.001289839173774535,0.0
2019-05-01,-0.01956167384053743,-0.0001740805272034784,-0.0018822448696197264,0.0,0.0,0.0
2019-05-02,-0.0011199206656768753,-0.0007812993681387779,0.000404383173331202,0.0,0.0,0.00041927415541087793
2019-05-03,0.02283151991643242,0.0005268731384740824,0.004463899074635503,0.0,0.006605533952923169,0.0
2019-05-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-05,-0.00015604884328794912,0.0004631450841647602,-0.0038568530866153732,0.0,0.0,0.0
2019-05-06,0.0,0.0005463213745761863,-0.00033703999058334053,-0.009974410099276961,0.0,0.0
2019-05-07,-0.013621057064564308,-0.0010471940557187822,-0.0029850045321523186,0.0,0.001712275438155869,-0.0008156829525627834
2019-05-08,-0.0024513949282460204,0.0007760384996288303,0.0004712376674012494,0.0,0.0,-0.001013215068229767
2019-05-09,-0.0038983638919501207,-0.0006916496547636453,-0.00039924654714728063,0.0,0.00010308332643088637,0.0
2019-05-10,0.0018043080951841242,0.0025131473027436065,0.00257970471270359,0.0,0.0005724062653230495,0.0
2019-05-11,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-12,-0.010547805146986437,-0.0036209014352666536,-0.0037532748329967007,0.0,0.0,0.001973337712643547
2019-05-13,-0.024267663457004585,-0.004334898824345395,-0.006546499191763709,-0.03392923358506453,0.0,0.0
2019-05-14,0.01454488404370145,0.006118934909325024,0.0013693851656490952,0.0,0.0,0.0
2019-05-15,0.008207145655915682,0.0032519641225563357,-7.645044849180492e-05,0.0,0.0,-0.0013045477383602131
2019-05-16,-0.00015787811809283233,0.004467051865499282,0.00021155206256489358,0.0,0.0,0.0
2019-05-17,-0.0080869254968661,-0.001954641034863736,-0.00035905653594340284,0.0,0.0051002444856877716,0.0
2019-05-18,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19,0.0025338389243005507,0.0008611807485117948,0.0006686089685969509,0.0,0.0,0.0
2019-05-20,-0.010371287225785853,-0.003862847831213681,-0.00039376616001035597,-0.005860322425016905,-0.006801059953518286,0.0
2019-05-21,0.00467598846529938,-0.0002972044129169048,0.0009139037337390298,0.0,0.0,0.0
2019-05-22,-0.004378090142814087,-0.0012733339176492632,-0.001087469275299391,0.0,0.002125484937057827,0.0018499682229334454
2019-05-23,-0.007497278717617909,-0.0023382771807723764,-0.0006965465968375053,0.0,0.0,0.0
2019-05-24,-0.0009490226815754476,0.0010833191651590105,0.0023758617536534187,0.0,0.0,0.0
2019-05-25,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,-0.0002367683381858968,0.00036357313578736704,0.0003662134611868928,0.0,0.0005805169725745953,0.0
2019-05-27,0.0011261266897820144,-0.0006196866399644986,0.0008108359225461382,0.0009218782792236085,-0.00010573686511296262,-0.0032494972895989543
2019-05-28,-0.00016472881518799675,-0.0007949572151051889,-0.005817569968364578,0.0,0.0,0.0
2019-05-29,-0.0,-0.0016982084694412913,-0.004918214397425924,0.0,0.0,0.0004592971619945733
2019-05-30,-0.0,-0.0018630453730781545,-9.921905666967416e-05,0.0,0.0,0.0026991602519244114
2019-05-31,-0.0,-0.004189183823896649,-0.004059571820252857,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,-0.0,-0.001988924293290316,-0.0013227131664857415,0.0,0.0,0.0
2019-06-03,-0.0,0.00031910762978077235,0.0026425517469435113,-0.002883445676832239,0.0,0.005206169502267677
2019-06-04,0.0,0.00947763899133224,0.008274762521789492,0.0,-0.0006014324504045155,0.0008357754084614573
2019-06-05,0.0006414058148527505,0.0007795742871961962,0.00012945842898978168,0.0,0.0008627250121402128,-0.0020832708906670504
2019-06-06,0.005257545092073738,0.001039078625467912,0.0028745881484301015,0.0,0.0,0.005693966518743836
2019-06-07,-0.0001615443641209967,0.004095872209680858,0.004727101652470667,0.0,0.00126419631533277,0.0
2019-06-08,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0.0025691894785131787,0.0007296439917690387,0.001097595349926761,0.0,0.007379701098587522,0.0
2019-06-10,0.004609830844781596,-5.4722625789793556e-05,0.00013331965834416558,0.005179941780400113,0.0,-0.0007294999409843523
2019-06-11,-0.00015970614070110993,0.0013708531680902691,-0.00026102319520793227,0.0,0.0,-0.0007522239038242517
